age,gender,bmi_category,can_cook,meals_per_day,hunger_cycle_min,allergies,food_calories,food_protein,food_fat,food_carbs,food_difficulty,label,Ingredients1,Ingredients2,Ingredients3
13,female,Underweight,1,0,41,"Shrimp, Sulfurous acid",718.38,45.43,34.17,55.53,unknown,Sicilian Stuffed Swordfish with Cherry Tomato Sauce,Tomato,Fish,
7,female,Underweight,0,2,26,,589.03,40.09,27.67,50.21,unknown,Roasted Black Bass with Apple Cider-Kale Sauce,Apple,,
7,female,Obese,1,1,80,"Shrimp, Crab",246.81,29.16,6.54,19.42,unknown,Sea Bass and Spicy Tomato Sauce Over Braised Fennel,Tomato,,
12,male,Overweight,1,0,112,,417.92,34.85,22.77,16.4,unknown,Mustard-Roasted Salmon with Lingonberry Sauce,,,
6,female,Overweight,1,2,25,"Pork, Mackerel",368.09,22.41,19.84,27.84,unknown,Tuna Tonnato with Eggplant Salad,Egg,,
8,male,Overweight,1,3,70,Squid,423.28,34.59,24.22,13.43,unknown,Salmon With Agrodolce Sauce,,,
12,female,Obese,1,0,92,,363.59,72.2,3.11,9.13,unknown,Italian Basa (catfish),Fish,,
16,male,Obese,1,2,33,"Shellfish, Peach, Pork",271.32,26.44,7.38,25.09,unknown,Smoked Haddock Chowder,,,
6,female,Normal,1,0,75,"Tomato, Wheat",567.17,66.93,28.11,10.22,unknown,Quick Oven Roasted Ginger Scallion Lime Sea Bass,,,
14,male,Overweight,1,2,133,Walnut,413.48,44.92,10.54,23.53,unknown,Port-Marinated Pork with Prunes and Anchovies,Pork,,
9,female,Overweight,1,1,113,"Squid, Beef",422.54,41.96,19.59,7.98,unknown,Rio Grande Trout with Riesling,,,
13,female,Underweight,1,2,91,Egg,629.17,40.61,34.83,40.19,unknown,Roasted Monkfish with Curried Lentils and Browned Butter Cauliflower,Fish,,
14,male,Normal,0,3,113,"Tomato, Pine nut, Crab",409.06,10.82,28.02,28.34,unknown,Parmesan & Anchovy Straws,Anchovy,,
9,female,Normal,0,3,87,"Peach, Chicken",471.92,4.19,19.87,68.32,unknown,Vermicelli with Sauce alla Sofia,,,
9,female,Normal,0,3,61,"Peanut, Sulfurous acid",542.89,9.2,49.53,22.3,unknown,Triple Citrus Caesar Salad,,,
6,male,Overweight,0,1,45,,427.13,69.06,15.25,4.56,unknown,Pan- Seared Tilapia,,,
12,male,Underweight,1,3,112,,543.72,37.47,20.55,48.7,unknown,"Pan-Seared Sea Bass with Olives, Tomatoes and Oregano Brown Rice",Rice,Tomato,
11,male,Obese,1,2,84,"Shrimp, Wheat",312.04,23.73,8.26,35.84,unknown,Pann Bagnat,,,
14,male,Normal,1,1,124,"Tomato, Peach",466.52,75.86,10.72,12.87,unknown,Red Snapper With Asparagus In White Wine Butter Sauce,,,
14,female,Normal,1,0,114,"Peach, Crab",437.17,32.65,32.09,4.81,unknown,Chinese-style Steamed Bass,,,
12,female,Overweight,0,1,15,,336.32,35.55,9.05,29.74,unknown,Fish Fillets In Parchment With Asparagus And Orange,Fish,,
13,male,Underweight,0,3,11,"Shrimp, Peach, Squid",543.72,37.47,20.55,48.7,unknown,"Pan-Seared Sea Bass with Olives, Tomatoes and Oregano Brown Rice",Rice,Tomato,
11,male,Normal,1,0,171,Milk,541.0,56.86,28.71,11.53,unknown,Honey- Mustard Salmon With Roasted Asparagus,,,
8,male,Underweight,1,3,11,Mackerel,828.01,42.96,45.28,59.85,unknown,Braised Hoisin Beer Short Ribs with Creamy Mashed Yukons and Sesame Snow Peas,Sesame,,
9,male,Underweight,0,0,20,,669.97,30.92,44.3,38.38,unknown,Green Goddess Chicken Wraps,Chicken,,
14,female,Normal,0,2,88,,422.14,44.85,25.15,3.47,unknown,Grilled Sea Bass with Tropical Salsa,,,
7,male,Normal,0,0,167,"Wheat, Buckwheat",434.43,41.07,11.43,40.35,unknown,Grilled Grouper with Browned Butter-Orange Couscous,,,
14,male,Normal,1,1,96,"Soybean, Tomato, Buckwheat",468.37,36.04,11.2,29.99,unknown,Poached Halibut with Green Beans and Red Potatoes,Potato,,
6,male,Underweight,0,3,34,,1069.3,60.01,62.7,65.71,unknown,Fabulous fish stew,Fish,,
8,male,Normal,0,3,50,"Walnut, Chicken",521.93,10.71,43.17,24.64,unknown,Classic Caesar Salad,,,
14,male,Normal,1,3,42,"Peach, Soybean",468.25,40.85,13.82,43.64,unknown,"Floribbean"" Grouper with Red Pepper-Papaya Jam",,,
15,female,Normal,1,0,100,Shrimp,427.67,21.24,20.84,40.45,unknown,The Secret Ingredient (pastis): Pastis-glazed Fish With Fennel,Fish,,
6,female,Normal,1,0,133,,522.4,59.7,27.83,4.17,unknown,"Polpette di Vitello, Tonnato Style",,,
8,female,Obese,1,2,44,"Pork, Shellfish, Egg",196.57,31.74,6.56,1.05,unknown,Halibut Meunire,,,
11,male,Normal,0,0,71,"Milk, Walnut, Shrimp",431.54,13.42,35.2,17.33,unknown,San Fran-Caesar with Sour Dough Croutons,,,
8,female,Normal,0,1,96,"Peach, Milk, Egg",497.43,47.13,27.02,7.99,unknown,The (not Barefoot) Contessa's Fish Pasta,Fish,,
12,male,Obese,0,3,142,Pine nut,217.93,31.05,8.26,4.62,unknown,Sea Bass Crusted with Moroccan Spices,,,
7,male,Underweight,0,2,118,,572.13,30.97,22.12,60.73,unknown,Fish Taco Platter,Fish,,
14,female,Normal,1,1,142,"Soybean, Sulfurous acid",451.05,9.41,31.1,31.21,unknown,Emmanuel's Baked Artichoke Hearts,,,
16,male,Normal,0,0,29,"Peach, Crab",442.22,8.79,0.39,36.31,unknown,Super Simple Sea Bass,,,
6,male,Normal,0,3,142,,519.14,53.92,19.17,38.73,unknown,Cauliflower Mushroom Leek Soup With Butter Fish,Fish,,
7,male,Underweight,0,0,58,Crab,824.77,76.81,43.99,30.77,unknown,Baked Trout With White Wine & Fennel,,,
11,male,Obese,0,1,86,"Pine nut, Walnut",333.57,60.79,8.07,1.11,unknown,Chili-Roasted Cod,,,
11,male,Obese,1,1,143,"Milk, Tomato, Wheat",213.57,22.37,8.43,3.26,unknown,Sole with Tarragon-Butter Sauce,,,
6,male,Overweight,1,0,8,"Pine nut, Shrimp, Milk",411.41,13.11,19.18,48.94,unknown,Pasta Puttanesca,,,
8,female,Underweight,1,3,81,Pork,581.72,31.59,33.73,35.61,unknown,Stuffed Fish in Puff Pastry,Fish,,
11,male,Obese,0,1,167,Pine nut,272.62,24.37,4.04,29.62,unknown,Miso And Soy Chilean Sea Bass,,,
10,male,Normal,0,2,113,Sulfurous acid,549.2,9.37,38.09,50.61,unknown,LONG ISLAND BOUILLABAISSE,,,
14,male,Overweight,1,0,89,,303.43,27.68,16.28,6.14,unknown,Pan-roasted Sablefish with Mushrooms and Sour Cream,Fish,,
11,male,Underweight,0,0,12,,518.63,21.08,24.98,58.18,unknown,Chickpea Puttanesca,,,
8,male,Obese,1,2,43,,211.62,27.66,9.74,2.43,unknown,Fish With Olives And Herbes De Provence (poissons Aux Olives Et,Fish,,
15,male,Obese,1,3,40,,278.29,34.12,9.54,13.2,unknown,Glazed Grilled Tuna with Sweet Bell Pepper Ragout,,,
9,female,Underweight,0,0,56,"Crab, Shrimp, Sulfurous acid",604.38,39.54,31.49,50.56,unknown,Grilled Halibut with BBQ Butter,,,
14,female,Overweight,0,2,106,"Peanut, Soybean, Pork",350.73,57.35,12.64,2.43,unknown,Tasty Tilapia,,,
9,male,Normal,0,2,170,Pine nut,519.01,38.84,28.76,26.44,unknown,Cod with Artichokes and Chickpeas,,,
11,female,Underweight,0,3,60,,680.06,56.03,33.77,41.17,unknown,Eggplant Stuffed With Savory Beef,Egg,Beef,
13,female,Overweight,0,2,131,,363.72,36.58,13.84,15.72,unknown,Roast Monkfish in Sake Broth,Fish,,
16,female,Normal,1,1,59,,427.13,69.06,15.25,4.56,unknown,Pan- Seared Tilapia,,,
6,male,Underweight,1,3,65,Shellfish,626.77,53.3,29.49,34.1,unknown,Lemon Herbed Salmon,Lemon,,
14,male,Overweight,0,1,77,"Tomato, Beef, Egg",385.69,45.9,19.78,5.22,unknown,Whole Branzino Roasted in Salt,,,
13,female,Underweight,1,0,55,,521.52,38.46,15.38,55.91,unknown,Sea Bass alla Fiorentina,,,
12,male,Underweight,0,0,139,,946.23,75.04,49.48,48.76,unknown,Grilled Trout with White Beans and Caper Vinaigrette,,,
13,male,Obese,0,1,29,,160.53,29.03,2.49,6.62,unknown,Sea Bass With Asparagus,,,
12,male,Underweight,1,1,130,,748.38,31.43,47.97,49.23,unknown,Mozzarella En Carozza,,,
6,male,Obese,1,3,63,Shrimp,238.12,33.2,7.12,7.13,unknown,Steamed Cod with Crisp Vegetables,,,
8,male,Underweight,0,0,59,,612.56,56.87,26.03,37.33,unknown,Bouillabaisse,,,
15,male,Normal,0,1,38,"Peanut, Sulfurous acid, Beef",431.54,13.42,35.2,17.33,unknown,San Fran-Caesar with Sour Dough Croutons,,,
6,male,Normal,1,1,129,"Shrimp, Wheat, Shellfish",514.57,59.99,20.31,15.71,unknown,Seafood Stoup Fra Diavolo,,,
8,female,Normal,1,3,174,Tomato,480.39,57.7,10.32,36.62,unknown,Baked Cod With Mustard Crumbs,,,
9,female,Underweight,0,3,136,,670.91,37.4,33.29,39.15,unknown,Lake Trout with Fingerling Potatoes and Bacon,Potato,,
10,male,Underweight,1,3,115,Sulfurous acid,979.48,80.97,37.3,50.2,unknown,Grilled Fish With Pesto Sauce,Fish,,
15,female,Overweight,0,3,57,,412.32,34.98,23.78,15.79,unknown,Minted Salmon,,,
6,female,Underweight,0,3,21,Squid,565.12,11.31,27.58,53.93,unknown,Baked Plaice With Pernod And Tomatoes,Tomato,,
10,male,Overweight,1,3,143,"Beef, Buckwheat, Squid",372.59,31.07,15.68,29.2,unknown,Salmon Chowder,,,
7,female,Underweight,0,0,100,,611.24,15.67,49.2,36.99,unknown,"Roasted Brussels Sprouts With Capers, Walnuts And Anchovies",Walnut,,
15,male,Obese,1,2,105,,255.58,36.66,4.61,12.23,unknown,Sea Bass and Confetti Vegetables with Lemon-Butter Sauce,Lemon,,
15,female,Overweight,0,0,28,"Milk, Peanut",342.63,29.21,20.65,9.31,unknown,Crab Stuffed Haddock,Crab,,
11,male,Overweight,0,3,18,,423.83,12.26,33.58,22.06,unknown,Faith Hill's Greek Salad,,,
9,male,Normal,0,0,95,"Tomato, Shellfish",481.13,37.33,27.8,12.06,unknown,Fisherman's Soup,Fish,,
8,female,Underweight,1,1,92,"Mackerel, Wheat",755.72,37.61,36.99,66.69,unknown,Brian's Easy Stuffed Flounder,,,
11,male,Underweight,0,3,79,"Sulfurous acid, Shellfish, Beef",692.63,23.9,46.25,54.8,unknown,Kale Caesar,,,
13,male,Normal,1,3,178,,501.52,29.76,12.47,41.32,unknown,Quick-Cured Sake Salmon with Quinoa,,,
8,male,Normal,1,0,25,,421.61,41.48,21.56,14.18,unknown,Parmesan-crusted Veal With Salsa Verde,,,
10,female,Underweight,1,3,37,"Tomato, Milk, Squid",788.12,51.22,42.7,45.55,unknown,Poached Salmon with Basil Butter and Succotash,,,
8,female,Obese,1,3,7,"Walnut, Shrimp",119.36,15.68,5.67,0.81,unknown,Grilled Fish,Fish,,
9,male,Underweight,1,3,42,"Squid, Tomato",810.28,17.99,61.37,55.94,unknown,Little Gem Lettuce With House Caesar Dressing,,,
11,female,Obese,0,2,121,"Mackerel, Peanut, Crab",308.9,36.68,8.36,10.1,unknown,Roasted Wild Striped Bass,,,
10,female,Normal,1,0,99,,433.67,34.64,11.9,44.72,unknown,Fusilli Salad with Grilled Chicken and Zucchini,Chicken,,
8,male,Underweight,0,2,115,Walnut,524.66,38.58,18.9,48.89,unknown,Corny Mango Salmon,,,
16,male,Obese,1,3,81,"Chicken, Walnut",236.63,35.57,8.14,5.19,unknown,Lemon Red Snapper with Herbed Butter,Lemon,,
8,female,Normal,0,2,91,"Beef, Shrimp, Milk",587.77,32.5,45.71,16.29,unknown,Nut-crusted Salmon With Garlicky Greens And Walnuts,Garlic,Walnut,
13,male,Normal,0,0,75,,513.04,15.73,20.54,66.88,unknown,Gemelli with Broccoli Rabe and Anchovies,,,
7,female,Overweight,0,0,41,"Peanut, Shellfish, Crab",332.76,14.53,29.77,2.93,unknown,Sole With Orange Brown Butter,,,
7,male,Underweight,0,1,162,"Shrimp, Walnut, Peach",821.23,78.02,44.31,33.73,unknown,Roasted Salmon With Spicy Cauliflower,,,
10,female,Underweight,0,1,6,,627.65,48.22,23.75,45.63,unknown,Dinner Tonight: Mackerel with Currants,Mackerel,,
16,male,Obese,0,3,53,Mackerel,231.55,31.99,4.37,16.26,unknown,Peruvian Ceviche,,,
6,female,Underweight,0,3,63,"Buckwheat, Milk, Crab",577.73,12.98,27.85,70.19,unknown,NYC Vodka Arrabbiata,,,
7,female,Overweight,0,1,179,"Wheat, Peach, Squid",431.54,13.42,35.2,17.33,unknown,San Fran-Caesar with Sour Dough Croutons,,,
8,male,Overweight,0,3,88,"Soybean, Chicken",341.65,14.22,21.69,24.36,unknown,Sunny Side Up Eggs,Egg,,
8,male,Underweight,1,1,11,,1069.3,60.01,62.7,65.71,unknown,Fabulous fish stew,Fish,,
9,male,Obese,0,2,70,"Wheat, Chicken",212.0,32.38,5.82,4.0,unknown,Steamed Wild Striped Bass with Ginger and Scallions,,,
8,male,Obese,1,1,105,"Shellfish, Milk",228.66,17.98,1.16,36.16,unknown,Corvina Traditional,,,
6,male,Obese,1,3,126,Tomato,252.58,34.16,7.64,12.29,unknown,Sauted Bass with Shiitake Mushroom Sauce,,,
7,female,Underweight,0,2,61,"Beef, Pine nut, Egg",628.31,41.59,24.62,37.48,unknown,McDevitt's Miso-Marinated Sea Bass,,,
8,male,Underweight,1,3,113,Buckwheat,906.04,48.54,62.41,37.21,unknown,Puff Pastry Salmon with Creamy Pesto,,,
14,male,Normal,1,1,18,"Milk, Pine nut, Walnut",429.63,49.94,14.12,14.62,unknown,Roasted Striped Bass,,,
16,female,Overweight,0,3,122,Wheat,319.65,13.74,24.89,12.83,unknown,Pasta Puttanesca,,,
15,male,Overweight,1,1,43,,416.62,14.3,16.81,54.36,unknown,Pasta with Smothered Broccoli Rabe and Olives,,,
16,female,Overweight,0,2,95,"Beef, Shrimp",422.54,41.96,19.59,7.98,unknown,Rio Grande Trout with Riesling,,,
15,male,Obese,0,2,39,"Shrimp, Soybean",206.64,29.28,8.29,6.1,unknown,Lemon-Dill Tilapia,Lemon,,
15,female,Normal,1,3,78,Walnut,533.08,35.93,34.27,11.02,unknown,Salmon with Fennel and Pernod,,,
14,female,Normal,1,0,9,"Chicken, Sulfurous acid, Pork",524.06,3.07,56.94,1.2,unknown,Salsa Verde Recipe,,,
7,female,Normal,0,1,121,"Pork, Milk, Wheat",430.27,13.06,23.5,42.11,unknown,Bay Wolf Caesar,,,
11,female,Underweight,1,2,53,,623.99,12.79,50.51,36.14,unknown,Caesar Salad With Toasty Garlic Croutons,Garlic,,
8,male,Underweight,0,0,13,,980.06,51.36,55.96,31.33,unknown,Poached Salmon With Corn And White Wine Butter Sauce,,,
12,female,Normal,1,2,127,Sulfurous acid,548.78,3.8,57.14,6.17,unknown,Salsa Verde,,,
6,male,Normal,0,1,37,"Pine nut, Egg",509.53,14.12,46.1,11.99,unknown,Muffuletta,,,
13,female,Normal,1,0,44,,411.41,13.11,19.18,48.94,unknown,Pasta Puttanesca,,,
16,male,Obese,0,3,95,"Tomato, Sulfurous acid",119.36,15.68,5.67,0.81,unknown,Grilled Fish,Fish,,
14,female,Normal,1,2,179,"Mackerel, Pork, Shrimp",491.99,12.63,39.54,26.93,unknown,Arctic Char And Smoked Salmon Rillettes,,,
7,male,Overweight,1,1,18,Pine nut,324.21,10.95,25.21,20.87,unknown,Caesar-roasted Asparagus,,,
7,male,Obese,1,1,149,,286.55,32.87,9.7,14.82,unknown,Catalan Roasted Sea Bass,,,
13,female,Normal,1,1,161,Peach,574.55,53.13,36.8,6.93,unknown,Roasted Branzino With A Salt Crust,,,
8,female,Normal,0,1,174,,407.35,21.23,15.53,45.51,unknown,"Mustard Greens, Shrimp, And Anchovy Pasta",Anchovy,Shrimp,
8,male,Underweight,0,2,134,,946.23,75.04,49.48,48.76,unknown,Grilled Trout with White Beans and Caper Vinaigrette,,,
7,female,Normal,1,2,131,"Sulfurous acid, Walnut, Squid",503.16,2.31,54.75,2.48,unknown,Salsa Verde,,,
11,female,Underweight,1,1,165,Mackerel,824.77,76.81,43.99,30.77,unknown,Baked Trout With White Wine & Fennel,,,
10,male,Normal,0,2,52,"Chicken, Buckwheat, Pork",492.31,26.93,21.38,50.05,unknown,Nioise Tuna Sandwich (Pan Bagnat),,,
16,female,Overweight,0,3,67,"Wheat, Egg",333.57,60.79,8.07,1.11,unknown,Chili-Roasted Cod,,,
6,female,Underweight,0,0,82,,721.56,45.23,32.23,44.2,unknown,Seared Wild Salmon With New Potatoes And Dijon Broth,Potato,,
14,female,Normal,0,3,126,Sulfurous acid,597.02,5.1,62.57,4.3,unknown,dragon's Breath' Caesar Salad,,,
7,male,Obese,0,3,48,"Beef, Wheat",193.0,20.7,8.95,6.94,unknown,Shrimp and Crab Stuffed Flounder,Crab,Shrimp,
13,female,Obese,0,3,93,Peach,342.42,42.47,5.33,10.66,unknown,Baked Sea Bass With Ginger Ponzu Sauce,,,
15,male,Normal,0,3,95,,546.58,31.42,45.12,3.56,unknown,Sea Bass With Herb Butter And Frisee Salad,,,
8,female,Obese,1,0,85,,249.13,17.38,4.55,33.12,unknown,Faux-nagi,,,
10,male,Obese,1,2,20,"Sulfurous acid, Beef",180.13,24.82,6.23,5.01,unknown,Pork Tenderloin with Red and Yellow Peppers,Pork,,
10,female,Normal,0,3,89,"Egg, Soybean",555.62,14.08,42.99,34.78,unknown,Prosciutto-wrapped Salmon With Warm Corn-mushroom Salsa,,,
16,male,Normal,0,1,64,"Soybean, Sulfurous acid, Pine nut",531.5,36.8,34.74,20.2,unknown,Ginger-Miso Striped Bass in Shiitake Mushroom Broth,,,
12,male,Normal,1,1,149,,522.48,57.45,23.68,16.07,unknown,Poached Brisket of Beef with Salsa Verde,Beef,,
7,male,Underweight,1,1,19,,627.65,48.22,23.75,45.63,unknown,Dinner Tonight: Mackerel with Currants,Mackerel,,
12,female,Obese,1,2,49,,153.21,18.68,3.7,6.03,unknown,Ginger Sea Bass over Wilted Greens,,,
10,male,Obese,0,2,123,"Pine nut, Milk",336.32,35.55,9.05,29.74,unknown,Fish Fillets in Parchment with Asparagus and Orange,Fish,,
16,male,Obese,0,2,45,"Crab, Sulfurous acid",261.52,32.4,8.57,13.15,unknown,Oven-roasted Striped Bass with Peppers,,,
12,female,Normal,0,3,163,"Squid, Peanut, Walnut",597.02,5.1,62.57,4.3,unknown,dragon's Breath' Caesar Salad,,,
10,female,Normal,0,1,43,,451.26,15.2,16.61,40.08,unknown,Red Clam Chowder,,,
6,female,Normal,1,1,40,,418.2,29.48,16.6,37.46,unknown,Snapper Tacos with Chipotle Cream,,,
6,female,Underweight,0,3,168,Beef,810.28,17.99,61.37,55.94,unknown,Little Gem Lettuce With House Caesar Dressing,,,
13,male,Underweight,1,2,162,,633.87,42.33,30.57,44.27,unknown,Corn And Clam Chowder Sauce,,,
12,male,Normal,0,2,92,"Buckwheat, Shrimp",444.43,33.92,31.44,7.37,unknown,Striped Bass with Toasted-Shallot Vinaigrette and Spinach,,,
9,female,Normal,1,0,87,"Shrimp, Peach",451.15,28.7,34.23,5.55,unknown,Grilled Salmon with Habanero-Lime Butter,,,
13,female,Obese,1,3,87,"Crab, Peach",301.15,32.41,8.44,17.59,unknown,Gulf Fish en Papillote,Fish,,
13,male,Normal,1,0,155,"Peach, Mackerel, Egg",429.63,49.94,14.12,14.62,unknown,Roasted Striped Bass,,,
9,male,Overweight,1,2,28,"Pine nut, Buckwheat",304.46,40.98,14.05,1.46,unknown,Spicy Butter-Steamed Bass,,,
10,male,Normal,1,2,22,"Sulfurous acid, Soybean",577.4,19.95,47.82,22.7,unknown,Sea Bass With Mediterranean Sauce,,,
11,male,Obese,0,3,118,,176.24,21.29,3.07,16.08,unknown,Tuna Melt For Two,,,
12,female,Normal,0,3,94,"Beef, Egg, Peach",524.06,3.07,56.94,1.2,unknown,Salsa Verde Recipe,,,
7,male,Overweight,1,2,146,"Walnut, Peanut",411.72,32.46,26.84,10.97,unknown,Roasted Black Sea Bass with Tomato and Olive Salad,Tomato,,
6,female,Overweight,0,1,38,"Egg, Sulfurous acid, Soybean",441.13,12.1,17.28,60.91,unknown,Cajun-Baked Catfish,Fish,,
11,male,Obese,1,1,107,Shrimp,333.57,60.79,8.07,1.11,unknown,Chili-Roasted Cod,,,
6,male,Underweight,0,0,88,"Sulfurous acid, Buckwheat, Crab",601.25,52.92,28.5,33.08,unknown,Salt Cod Brandade,,,
8,male,Obese,0,3,119,Pork,145.03,20.39,4.68,1.85,unknown,Seared Sea Bass With Garlic Sauce,Garlic,,
9,female,Underweight,0,3,49,"Buckwheat, Peanut, Pork",628.31,41.59,24.62,37.48,unknown,McDevitt's Miso-Marinated Sea Bass,,,
7,female,Underweight,0,1,122,,946.23,75.04,49.48,48.76,unknown,Grilled Trout with White Beans and Caper Vinaigrette,,,
10,male,Underweight,0,3,118,Milk,670.31,44.28,25.89,44.47,unknown,Salmon with Shiitake and Red Wine Sauce,,,
6,male,Overweight,0,3,130,Shellfish,441.13,12.1,17.28,60.91,unknown,Cajun-Baked Catfish,Fish,,
6,male,Normal,0,3,23,,468.0,47.21,27.75,8.45,unknown,Marinated Fish with Salmoriglio Sauce,Fish,,
15,female,Overweight,1,1,37,"Mackerel, Pork",446.02,38.46,26.3,9.47,unknown,Roasted Salmon with Oyster Mushrooms in Red Wine,,,
8,female,Obese,1,3,131,Tomato,183.61,30.94,3.97,3.99,unknown,Asian Marinated Striped Bass,,,
10,male,Overweight,0,0,14,,314.07,25.16,17.96,13.72,unknown,Bluefish as the Fisherman's Flag: Bandiera alla Marinara,Fish,,
6,female,Normal,1,2,49,,451.3,16.35,15.7,60.64,unknown,Spaghetti With Clams & Gremolata,,,
13,male,Underweight,1,3,151,,524.66,38.58,18.9,48.89,unknown,Corny Mango Salmon,,,
14,female,Overweight,1,3,89,,300.76,33.11,17.08,3.51,unknown,Prosciutto-wrapped Halibut With Sage Butter Sauce,,,
11,male,Obese,0,2,141,,190.69,24.56,4.73,12.02,unknown,Indian-Spiced Halibut with Yogurt,,,
14,female,Overweight,0,2,145,"Chicken, Beef",323.91,32.63,17.92,8.29,unknown,Wild Striped Bass with Scallions and Herb Salad,,,
14,male,Normal,1,1,102,,569.91,30.25,36.33,33.52,unknown,"Tilapia With Balsamic Butter Sauce, Thyme Mashed Potatoes, And",Potato,,
15,male,Overweight,0,2,113,,373.14,18.84,10.63,52.07,unknown,"Winter Greens, Asiago, and Anchovy Pizza",Anchovy,,
15,male,Normal,0,1,158,,427.13,69.06,15.25,4.56,unknown,Pan- Seared Tilapia,,,
8,male,Underweight,0,3,75,"Peach, Beef",593.01,28.74,39.79,35.33,unknown,Pistachio-crusted Petrale Sole With Grapefruit-avocado Salad,,,
6,male,Overweight,0,2,76,"Walnut, Soybean, Peanut",431.93,37.18,20.69,25.29,unknown,Coconut Crusted Haddock,,,
8,male,Normal,0,1,34,,498.6,35.06,20.24,46.19,unknown,Pan Fried Hake With Polenta And Wilted Baby Spinach Recipe,,,
13,female,Underweight,0,2,9,"Soybean, Crab",612.56,56.87,26.03,37.33,unknown,Bouillabaisse,,,
16,female,Overweight,0,2,47,,441.98,63.24,7.1,34.29,unknown,"Tuna, potato and green bean salad",Potato,,
9,female,Obese,1,1,70,"Peanut, Egg, Mackerel",111.36,22.08,1.65,1.0,unknown,Herbed Striped Bass,,,
6,female,Underweight,0,2,77,,567.89,16.81,27.74,64.37,unknown,"Spaghettini with Tomatoes, Anchovies and Almonds",Tomato,,
16,male,Obese,0,1,180,Squid,111.36,22.08,1.65,1.0,unknown,Herbed Striped Bass,,,
6,male,Underweight,1,2,34,"Soybean, Crab",893.88,42.22,51.09,65.43,unknown,Sea Bream with Artichokes and Caper Dressing,,,
11,male,Obese,0,2,81,"Mackerel, Peach",245.91,26.94,8.84,14.2,unknown,Hearty Halibut Chowder,,,
16,female,Normal,0,3,56,"Squid, Crab, Peach",401.35,12.82,26.78,32.92,unknown,Domestic Diva's Pan Seared Sea Bass With Tarragon Pesto & Chick,,,
7,male,Underweight,0,0,138,,608.9,57.88,22.87,41.0,unknown,Grilled Tuna Steaks With Onion Dill Butter,,,
11,male,Normal,0,1,71,Walnut,409.85,34.43,23.78,13.46,unknown,Chilean Sea Bass,,,
16,female,Normal,1,2,48,"Milk, Soybean, Pork",492.84,22.94,43.41,2.2,unknown,Corned Beef In Broth With Salsa Verde,Beef,,
14,male,Normal,1,2,168,"Squid, Sulfurous acid, Crab",444.42,26.79,22.37,37.25,unknown,Ceviche with Crispy Plantains,,,
10,female,Obese,1,0,51,,308.9,36.68,8.36,10.1,unknown,Roasted Wild Striped Bass,,,
8,male,Obese,1,2,13,"Tomato, Buckwheat, Beef",155.87,15.26,8.38,5.74,unknown,Lime Seviche,,,
13,male,Normal,0,1,156,"Pine nut, Pork, Chicken",509.21,43.83,29.57,8.91,unknown,Tuscan Braised Short Ribs,,,
9,female,Normal,0,1,156,"Shellfish, Peach, Beef",566.09,9.17,58.14,4.09,unknown,Roasted Radishes With Anchovies,,,
7,female,Normal,0,0,67,"Peanut, Beef, Pork",451.15,28.7,34.23,5.55,unknown,Grilled Salmon with Habanero-Lime Butter,,,
16,female,Underweight,0,1,164,,632.31,15.13,43.71,47.09,unknown,Butternut Squash Tart With Anchovy Vinaigrette,Anchovy,,
9,female,Underweight,1,0,58,"Wheat, Squid",528.57,6.98,36.34,35.7,unknown,Braised Veal Shank with Marjoram: Stinco di Vitello,,,
6,female,Normal,0,1,15,"Walnut, Sulfurous acid, Shrimp",495.19,21.01,31.32,32.0,unknown,Red Snapper Gefilte Fish,Fish,,
8,male,Normal,1,0,151,Shrimp,425.6,38.56,12.18,41.96,unknown,Pan-Fried Snapper with Buttery Parsnip Puree,,,
6,female,Underweight,0,1,150,,683.1,43.52,36.55,44.04,unknown,Sea Bass Fillets with Parsley Sauce,,,
7,male,Underweight,0,0,82,,628.31,41.59,24.62,37.48,unknown,McDevitt's Miso-Marinated Sea Bass,,,
10,male,Normal,1,1,33,Crab,519.14,53.92,19.17,38.73,unknown,Cauliflower Mushroom Leek Soup With Butter Fish,Fish,,
