age,gender,bmi_category,can_cook,meals_per_day,hunger_cycle_min,allergies,food_calories,food_protein,food_fat,food_carbs,food_difficulty,label,Ingredients1,Ingredients2,Ingredients3
16,1,1,1,2,33,"Shellfish, Peach, Pork",271.32,26.44,7.38,25.09,0,Smoked Haddock Chowder,None,None,None
6,0,0,1,0,75,"Tomato, Wheat",567.17,66.93,28.11,10.22,0,Quick Oven Roasted Ginger Scallion Lime Sea Bass,None,None,None
14,1,2,1,2,133,Walnut,413.48,44.92,10.54,23.53,0,Port-Marinated Pork with Prunes and Anchovies,Pork,None,None
9,0,2,1,1,113,"Squid, Beef",422.54,41.96,19.59,7.98,0,Rio Grande Trout with Riesling,None,None,None
13,0,3,1,2,91,Egg,629.17,40.61,34.83,40.19,0,Roasted Monkfish with Curried Lentils and Browned Butter Cauliflower,Fish,None,None
14,1,0,0,3,113,"Tomato, Pine nut, Crab",409.06,10.82,28.02,28.34,0,Parmesan & Anchovy Straws,Anchovy,None,None
9,0,0,0,3,87,"Peach, Chicken",471.92,4.19,19.87,68.32,0,Vermicelli with Sauce alla Sofia,None,None,None
9,0,0,0,3,61,"Peanut, Sulfurous acid",542.89,9.2,49.53,22.3,0,Triple Citrus Caesar Salad,None,None,None
6,1,2,0,1,45,,427.13,69.06,15.25,4.56,0,Pan- Seared Tilapia,None,None,None
12,1,3,1,3,112,,543.72,37.47,20.55,48.7,0,"Pan-Seared Sea Bass with Olives, Tomatoes and Oregano Brown Rice",Rice,Tomato,None
11,1,1,1,2,84,"Shrimp, Wheat",312.04,23.73,8.26,35.84,0,Pann Bagnat,None,None,None
14,1,0,1,1,124,"Tomato, Peach",466.52,75.86,10.72,12.87,0,Red Snapper With Asparagus In White Wine Butter Sauce,None,None,None
14,0,0,1,0,114,"Peach, Crab",437.17,32.65,32.09,4.81,0,Chinese-style Steamed Bass,None,None,None
12,0,2,0,1,15,,336.32,35.55,9.05,29.74,0,Fish Fillets In Parchment With Asparagus And Orange,Fish,None,None
13,1,3,0,3,11,"Shrimp, Peach, Squid",543.72,37.47,20.55,48.7,0,"Pan-Seared Sea Bass with Olives, Tomatoes and Oregano Brown Rice",Rice,Tomato,None
11,1,0,1,0,171,Milk,541.0,56.86,28.71,11.53,0,Honey- Mustard Salmon With Roasted Asparagus,None,None,None
8,1,3,1,3,11,Mackerel,828.01,42.96,45.28,59.85,0,Braised Hoisin Beer Short Ribs with Creamy Mashed Yukons and Sesame Snow Peas,Sesame,None,None
9,1,3,0,0,20,,669.97,30.92,44.3,38.38,0,Green Goddess Chicken Wraps,Chicken,None,None
14,0,0,0,2,88,,422.14,44.85,25.15,3.47,0,Grilled Sea Bass with Tropical Salsa,None,None,None
7,1,0,0,0,167,"Wheat, Buckwheat",434.43,41.07,11.43,40.35,0,Grilled Grouper with Browned Butter-Orange Couscous,None,None,None
14,1,0,1,1,96,"Soybean, Tomato, Buckwheat",468.37,36.04,11.2,29.99,0,Poached Halibut with Green Beans and Red Potatoes,Potato,None,None
6,1,3,0,3,34,,1069.3,60.01,62.7,65.71,0,Fabulous fish stew,Fish,None,None
8,1,0,0,3,50,"Walnut, Chicken",521.93,10.71,43.17,24.64,0,Classic Caesar Salad,None,None,None
14,1,0,1,3,42,"Peach, Soybean",468.25,40.85,13.82,43.64,0,"Floribbean"" Grouper with Red Pepper-Papaya Jam",None,None,None
15,0,0,1,0,100,Shrimp,427.67,21.24,20.84,40.45,0,The Secret Ingredient (pastis): Pastis-glazed Fish With Fennel,Fish,None,None
6,0,0,1,0,133,,522.4,59.7,27.83,4.17,0,"Polpette di Vitello, Tonnato Style",None,None,None
8,0,1,1,2,44,"Pork, Shellfish, Egg",196.57,31.74,6.56,1.05,0,Halibut Meunire,None,None,None
11,1,0,0,0,71,"Milk, Walnut, Shrimp",431.54,13.42,35.2,17.33,0,San Fran-Caesar with Sour Dough Croutons,None,None,None
8,0,0,0,1,96,"Peach, Milk, Egg",497.43,47.13,27.02,7.99,0,The (not Barefoot) Contessa's Fish Pasta,Fish,None,None
12,1,1,0,3,142,Pine nut,217.93,31.05,8.26,4.62,0,Sea Bass Crusted with Moroccan Spices,None,None,None
7,1,3,0,2,118,,572.13,30.97,22.12,60.73,0,Fish Taco Platter,Fish,None,None
14,0,0,1,1,142,"Soybean, Sulfurous acid",451.05,9.41,31.1,31.21,0,Emmanuel's Baked Artichoke Hearts,None,None,None
16,1,0,0,0,29,"Peach, Crab",442.22,8.79,0.39,36.31,0,Super Simple Sea Bass,None,None,None
6,1,0,0,3,142,,519.14,53.92,19.17,38.73,0,Cauliflower Mushroom Leek Soup With Butter Fish,Fish,None,None
7,1,3,0,0,58,Crab,824.77,76.81,43.99,30.77,0,Baked Trout With White Wine & Fennel,None,None,None
11,1,1,0,1,86,"Pine nut, Walnut",333.57,60.79,8.07,1.11,0,Chili-Roasted Cod,None,None,None
11,1,1,1,1,143,"Milk, Tomato, Wheat",213.57,22.37,8.43,3.26,0,Sole with Tarragon-Butter Sauce,None,None,None
6,1,2,1,0,8,"Pine nut, Shrimp, Milk",411.41,13.11,19.18,48.94,0,Pasta Puttanesca,None,None,None
8,0,3,1,3,81,Pork,581.72,31.59,33.73,35.61,0,Stuffed Fish in Puff Pastry,Fish,None,None
11,1,1,0,1,167,Pine nut,272.62,24.37,4.04,29.62,0,Miso And Soy Chilean Sea Bass,None,None,None
10,1,0,0,2,113,Sulfurous acid,549.2,9.37,38.09,50.61,0,LONG ISLAND BOUILLABAISSE,None,None,None
14,1,2,1,0,89,,303.43,27.68,16.28,6.14,0,Pan-roasted Sablefish with Mushrooms and Sour Cream,Fish,None,None
11,1,3,0,0,12,,518.63,21.08,24.98,58.18,0,Chickpea Puttanesca,None,None,None
8,1,1,1,2,43,,211.62,27.66,9.74,2.43,0,Fish With Olives And Herbes De Provence (poissons Aux Olives Et,Fish,None,None
15,1,1,1,3,40,,278.29,34.12,9.54,13.2,0,Glazed Grilled Tuna with Sweet Bell Pepper Ragout,None,None,None
9,0,3,0,0,56,"Crab, Shrimp, Sulfurous acid",604.38,39.54,31.49,50.56,0,Grilled Halibut with BBQ Butter,None,None,None
14,0,2,0,2,106,"Peanut, Soybean, Pork",350.73,57.35,12.64,2.43,0,Tasty Tilapia,None,None,None
9,1,0,0,2,170,Pine nut,519.01,38.84,28.76,26.44,0,Cod with Artichokes and Chickpeas,None,None,None
11,0,3,0,3,60,,680.06,56.03,33.77,41.17,0,Eggplant Stuffed With Savory Beef,Egg,Beef,None
13,0,2,0,2,131,,363.72,36.58,13.84,15.72,0,Roast Monkfish in Sake Broth,Fish,None,None
16,0,0,1,1,59,,427.13,69.06,15.25,4.56,0,Pan- Seared Tilapia,None,None,None
6,1,3,1,3,65,Shellfish,626.77,53.3,29.49,34.1,0,Lemon Herbed Salmon,Lemon,None,None
14,1,2,0,1,77,"Tomato, Beef, Egg",385.69,45.9,19.78,5.22,0,Whole Branzino Roasted in Salt,None,None,None
13,0,3,1,0,55,,521.52,38.46,15.38,55.91,0,Sea Bass alla Fiorentina,None,None,None
12,1,3,0,0,139,,946.23,75.04,49.48,48.76,0,Grilled Trout with White Beans and Caper Vinaigrette,None,None,None
13,1,1,0,1,29,,160.53,29.03,2.49,6.62,0,Sea Bass With Asparagus,None,None,None
12,1,3,1,1,130,,748.38,31.43,47.97,49.23,0,Mozzarella En Carozza,None,None,None
6,1,1,1,3,63,Shrimp,238.12,33.2,7.12,7.13,0,Steamed Cod with Crisp Vegetables,None,None,None
8,1,3,0,0,59,,612.56,56.87,26.03,37.33,0,Bouillabaisse,None,None,None
15,1,0,0,1,38,"Peanut, Sulfurous acid, Beef",431.54,13.42,35.2,17.33,0,San Fran-Caesar with Sour Dough Croutons,None,None,None
6,1,0,1,1,129,"Shrimp, Wheat, Shellfish",514.57,59.99,20.31,15.71,0,Seafood Stoup Fra Diavolo,None,None,None
8,0,0,1,3,174,Tomato,480.39,57.7,10.32,36.62,0,Baked Cod With Mustard Crumbs,None,None,None
9,0,3,0,3,136,,670.91,37.4,33.29,39.15,0,Lake Trout with Fingerling Potatoes and Bacon,Potato,None,None
10,1,3,1,3,115,Sulfurous acid,979.48,80.97,37.3,50.2,0,Grilled Fish With Pesto Sauce,Fish,None,None
15,0,2,0,3,57,,412.32,34.98,23.78,15.79,0,Minted Salmon,None,None,None
6,0,3,0,3,21,Squid,565.12,11.31,27.58,53.93,0,Baked Plaice With Pernod And Tomatoes,Tomato,None,None
10,1,2,1,3,143,"Beef, Buckwheat, Squid",372.59,31.07,15.68,29.2,0,Salmon Chowder,None,None,None
7,0,3,0,0,100,,611.24,15.67,49.2,36.99,0,"Roasted Brussels Sprouts With Capers, Walnuts And Anchovies",Walnut,None,None
15,1,1,1,2,105,,255.58,36.66,4.61,12.23,0,Sea Bass and Confetti Vegetables with Lemon-Butter Sauce,Lemon,None,None
15,0,2,0,0,28,"Milk, Peanut",342.63,29.21,20.65,9.31,0,Crab Stuffed Haddock,Crab,None,None
11,1,2,0,3,18,,423.83,12.26,33.58,22.06,0,Faith Hill's Greek Salad,None,None,None
9,1,0,0,0,95,"Tomato, Shellfish",481.13,37.33,27.8,12.06,0,Fisherman's Soup,Fish,None,None
8,0,3,1,1,92,"Mackerel, Wheat",755.72,37.61,36.99,66.69,0,Brian's Easy Stuffed Flounder,None,None,None
11,1,3,0,3,79,"Sulfurous acid, Shellfish, Beef",692.63,23.9,46.25,54.8,0,Kale Caesar,None,None,None
13,1,0,1,3,178,,501.52,29.76,12.47,41.32,0,Quick-Cured Sake Salmon with Quinoa,None,None,None
8,1,0,1,0,25,,421.61,41.48,21.56,14.18,0,Parmesan-crusted Veal With Salsa Verde,None,None,None
10,0,3,1,3,37,"Tomato, Milk, Squid",788.12,51.22,42.7,45.55,0,Poached Salmon with Basil Butter and Succotash,None,None,None
8,0,1,1,3,7,"Walnut, Shrimp",119.36,15.68,5.67,0.81,0,Grilled Fish,Fish,None,None
9,1,3,1,3,42,"Squid, Tomato",810.28,17.99,61.37,55.94,0,Little Gem Lettuce With House Caesar Dressing,None,None,None
11,0,1,0,2,121,"Mackerel, Peanut, Crab",308.9,36.68,8.36,10.1,0,Roasted Wild Striped Bass,None,None,None
10,0,0,1,0,99,,433.67,34.64,11.9,44.72,0,Fusilli Salad with Grilled Chicken and Zucchini,Chicken,None,None
8,1,3,0,2,115,Walnut,524.66,38.58,18.9,48.89,0,Corny Mango Salmon,None,None,None
16,1,1,1,3,81,"Chicken, Walnut",236.63,35.57,8.14,5.19,0,Lemon Red Snapper with Herbed Butter,Lemon,None,None
8,0,0,0,2,91,"Beef, Shrimp, Milk",587.77,32.5,45.71,16.29,0,Nut-crusted Salmon With Garlicky Greens And Walnuts,Garlic,Walnut,None
13,1,0,0,0,75,,513.04,15.73,20.54,66.88,0,Gemelli with Broccoli Rabe and Anchovies,None,None,None
7,0,2,0,0,41,"Peanut, Shellfish, Crab",332.76,14.53,29.77,2.93,0,Sole With Orange Brown Butter,None,None,None
7,1,3,0,1,162,"Shrimp, Walnut, Peach",821.23,78.02,44.31,33.73,0,Roasted Salmon With Spicy Cauliflower,None,None,None
10,0,3,0,1,6,,627.65,48.22,23.75,45.63,0,Dinner Tonight: Mackerel with Currants,Mackerel,None,None
16,1,1,0,3,53,Mackerel,231.55,31.99,4.37,16.26,0,Peruvian Ceviche,None,None,None
6,0,3,0,3,63,"Buckwheat, Milk, Crab",577.73,12.98,27.85,70.19,0,NYC Vodka Arrabbiata,None,None,None
7,0,2,0,1,179,"Wheat, Peach, Squid",431.54,13.42,35.2,17.33,0,San Fran-Caesar with Sour Dough Croutons,None,None,None
8,1,2,0,3,88,"Soybean, Chicken",341.65,14.22,21.69,24.36,0,Sunny Side Up Eggs,Egg,None,None
8,1,3,1,1,11,,1069.3,60.01,62.7,65.71,0,Fabulous fish stew,Fish,None,None
9,1,1,0,2,70,"Wheat, Chicken",212.0,32.38,5.82,4.0,0,Steamed Wild Striped Bass with Ginger and Scallions,None,None,None
8,1,1,1,1,105,"Shellfish, Milk",228.66,17.98,1.16,36.16,0,Corvina Traditional,None,None,None
6,1,1,1,3,126,Tomato,252.58,34.16,7.64,12.29,0,Sauted Bass with Shiitake Mushroom Sauce,None,None,None
7,0,3,0,2,61,"Beef, Pine nut, Egg",628.31,41.59,24.62,37.48,0,McDevitt's Miso-Marinated Sea Bass,None,None,None
8,1,3,1,3,113,Buckwheat,906.04,48.54,62.41,37.21,0,Puff Pastry Salmon with Creamy Pesto,None,None,None
14,1,0,1,1,18,"Milk, Pine nut, Walnut",429.63,49.94,14.12,14.62,0,Roasted Striped Bass,None,None,None
16,0,2,0,3,122,Wheat,319.65,13.74,24.89,12.83,0,Pasta Puttanesca,None,None,None
15,1,2,1,1,43,,416.62,14.3,16.81,54.36,0,Pasta with Smothered Broccoli Rabe and Olives,None,None,None
16,0,2,0,2,95,"Beef, Shrimp",422.54,41.96,19.59,7.98,0,Rio Grande Trout with Riesling,None,None,None
15,1,1,0,2,39,"Shrimp, Soybean",206.64,29.28,8.29,6.1,0,Lemon-Dill Tilapia,Lemon,None,None
15,0,0,1,3,78,Walnut,533.08,35.93,34.27,11.02,0,Salmon with Fennel and Pernod,None,None,None
14,0,0,1,0,9,"Chicken, Sulfurous acid, Pork",524.06,3.07,56.94,1.2,0,Salsa Verde Recipe,None,None,None
7,0,0,0,1,121,"Pork, Milk, Wheat",430.27,13.06,23.5,42.11,0,Bay Wolf Caesar,None,None,None
11,0,3,1,2,53,,623.99,12.79,50.51,36.14,0,Caesar Salad With Toasty Garlic Croutons,Garlic,None,None
8,1,3,0,0,13,,980.06,51.36,55.96,31.33,0,Poached Salmon With Corn And White Wine Butter Sauce,None,None,None
12,0,0,1,2,127,Sulfurous acid,548.78,3.8,57.14,6.17,0,Salsa Verde,None,None,None
6,1,0,0,1,37,"Pine nut, Egg",509.53,14.12,46.1,11.99,0,Muffuletta,None,None,None
13,0,0,1,0,44,,411.41,13.11,19.18,48.94,0,Pasta Puttanesca,None,None,None
16,1,1,0,3,95,"Tomato, Sulfurous acid",119.36,15.68,5.67,0.81,0,Grilled Fish,Fish,None,None
14,0,0,1,2,179,"Mackerel, Pork, Shrimp",491.99,12.63,39.54,26.93,0,Arctic Char And Smoked Salmon Rillettes,None,None,None
7,1,2,1,1,18,Pine nut,324.21,10.95,25.21,20.87,0,Caesar-roasted Asparagus,None,None,None
7,1,1,1,1,149,,286.55,32.87,9.7,14.82,0,Catalan Roasted Sea Bass,None,None,None
13,0,0,1,1,161,Peach,574.55,53.13,36.8,6.93,0,Roasted Branzino With A Salt Crust,None,None,None
8,0,0,0,1,174,,407.35,21.23,15.53,45.51,0,"Mustard Greens, Shrimp, And Anchovy Pasta",Anchovy,Shrimp,None
8,1,3,0,2,134,,946.23,75.04,49.48,48.76,0,Grilled Trout with White Beans and Caper Vinaigrette,None,None,None
7,0,0,1,2,131,"Sulfurous acid, Walnut, Squid",503.16,2.31,54.75,2.48,0,Salsa Verde,None,None,None
11,0,3,1,1,165,Mackerel,824.77,76.81,43.99,30.77,0,Baked Trout With White Wine & Fennel,None,None,None
10,1,0,0,2,52,"Chicken, Buckwheat, Pork",492.31,26.93,21.38,50.05,0,Nioise Tuna Sandwich (Pan Bagnat),None,None,None
16,0,2,0,3,67,"Wheat, Egg",333.57,60.79,8.07,1.11,0,Chili-Roasted Cod,None,None,None
6,0,3,0,0,82,,721.56,45.23,32.23,44.2,0,Seared Wild Salmon With New Potatoes And Dijon Broth,Potato,None,None
14,0,0,0,3,126,Sulfurous acid,597.02,5.1,62.57,4.3,0,dragon's Breath' Caesar Salad,None,None,None
7,1,1,0,3,48,"Beef, Wheat",193.0,20.7,8.95,6.94,0,Shrimp and Crab Stuffed Flounder,Crab,Shrimp,None
13,0,1,0,3,93,Peach,342.42,42.47,5.33,10.66,0,Baked Sea Bass With Ginger Ponzu Sauce,None,None,None
15,1,0,0,3,95,,546.58,31.42,45.12,3.56,0,Sea Bass With Herb Butter And Frisee Salad,None,None,None
8,0,1,1,0,85,,249.13,17.38,4.55,33.12,0,Faux-nagi,None,None,None
10,1,1,1,2,20,"Sulfurous acid, Beef",180.13,24.82,6.23,5.01,0,Pork Tenderloin with Red and Yellow Peppers,Pork,None,None
10,0,0,0,3,89,"Egg, Soybean",555.62,14.08,42.99,34.78,0,Prosciutto-wrapped Salmon With Warm Corn-mushroom Salsa,None,None,None
16,1,0,0,1,64,"Soybean, Sulfurous acid, Pine nut",531.5,36.8,34.74,20.2,0,Ginger-Miso Striped Bass in Shiitake Mushroom Broth,None,None,None
12,1,0,1,1,149,,522.48,57.45,23.68,16.07,0,Poached Brisket of Beef with Salsa Verde,Beef,None,None
7,1,3,1,1,19,,627.65,48.22,23.75,45.63,0,Dinner Tonight: Mackerel with Currants,Mackerel,None,None
12,0,1,1,2,49,,153.21,18.68,3.7,6.03,0,Ginger Sea Bass over Wilted Greens,None,None,None
10,1,1,0,2,123,"Pine nut, Milk",336.32,35.55,9.05,29.74,0,Fish Fillets in Parchment with Asparagus and Orange,Fish,None,None
16,1,1,0,2,45,"Crab, Sulfurous acid",261.52,32.4,8.57,13.15,0,Oven-roasted Striped Bass with Peppers,None,None,None
12,0,0,0,3,163,"Squid, Peanut, Walnut",597.02,5.1,62.57,4.3,0,dragon's Breath' Caesar Salad,None,None,None
10,0,0,0,1,43,,451.26,15.2,16.61,40.08,0,Red Clam Chowder,None,None,None
6,0,0,1,1,40,,418.2,29.48,16.6,37.46,0,Snapper Tacos with Chipotle Cream,None,None,None
6,0,3,0,3,168,Beef,810.28,17.99,61.37,55.94,0,Little Gem Lettuce With House Caesar Dressing,None,None,None
13,1,3,1,2,162,,633.87,42.33,30.57,44.27,0,Corn And Clam Chowder Sauce,None,None,None
12,1,0,0,2,92,"Buckwheat, Shrimp",444.43,33.92,31.44,7.37,0,Striped Bass with Toasted-Shallot Vinaigrette and Spinach,None,None,None
9,0,0,1,0,87,"Shrimp, Peach",451.15,28.7,34.23,5.55,0,Grilled Salmon with Habanero-Lime Butter,None,None,None
13,0,1,1,3,87,"Crab, Peach",301.15,32.41,8.44,17.59,0,Gulf Fish en Papillote,Fish,None,None
13,1,0,1,0,155,"Peach, Mackerel, Egg",429.63,49.94,14.12,14.62,0,Roasted Striped Bass,None,None,None
9,1,2,1,2,28,"Pine nut, Buckwheat",304.46,40.98,14.05,1.46,0,Spicy Butter-Steamed Bass,None,None,None
10,1,0,1,2,22,"Sulfurous acid, Soybean",577.4,19.95,47.82,22.7,0,Sea Bass With Mediterranean Sauce,None,None,None
11,1,1,0,3,118,,176.24,21.29,3.07,16.08,0,Tuna Melt For Two,None,None,None
12,0,0,0,3,94,"Beef, Egg, Peach",524.06,3.07,56.94,1.2,0,Salsa Verde Recipe,None,None,None
7,1,2,1,2,146,"Walnut, Peanut",411.72,32.46,26.84,10.97,0,Roasted Black Sea Bass with Tomato and Olive Salad,Tomato,None,None
6,0,2,0,1,38,"Egg, Sulfurous acid, Soybean",441.13,12.1,17.28,60.91,0,Cajun-Baked Catfish,Fish,None,None
11,1,1,1,1,107,Shrimp,333.57,60.79,8.07,1.11,0,Chili-Roasted Cod,None,None,None
6,1,3,0,0,88,"Sulfurous acid, Buckwheat, Crab",601.25,52.92,28.5,33.08,0,Salt Cod Brandade,None,None,None
8,1,1,0,3,119,Pork,145.03,20.39,4.68,1.85,0,Seared Sea Bass With Garlic Sauce,Garlic,None,None
9,0,3,0,3,49,"Buckwheat, Peanut, Pork",628.31,41.59,24.62,37.48,0,McDevitt's Miso-Marinated Sea Bass,None,None,None
7,0,3,0,1,122,,946.23,75.04,49.48,48.76,0,Grilled Trout with White Beans and Caper Vinaigrette,None,None,None
10,1,3,0,3,118,Milk,670.31,44.28,25.89,44.47,0,Salmon with Shiitake and Red Wine Sauce,None,None,None
6,1,2,0,3,130,Shellfish,441.13,12.1,17.28,60.91,0,Cajun-Baked Catfish,Fish,None,None
6,1,0,0,3,23,,468.0,47.21,27.75,8.45,0,Marinated Fish with Salmoriglio Sauce,Fish,None,None
15,0,2,1,1,37,"Mackerel, Pork",446.02,38.46,26.3,9.47,0,Roasted Salmon with Oyster Mushrooms in Red Wine,None,None,None
8,0,1,1,3,131,Tomato,183.61,30.94,3.97,3.99,0,Asian Marinated Striped Bass,None,None,None
10,1,2,0,0,14,,314.07,25.16,17.96,13.72,0,Bluefish as the Fisherman's Flag: Bandiera alla Marinara,Fish,None,None
6,0,0,1,2,49,,451.3,16.35,15.7,60.64,0,Spaghetti With Clams & Gremolata,None,None,None
13,1,3,1,3,151,,524.66,38.58,18.9,48.89,0,Corny Mango Salmon,None,None,None
14,0,2,1,3,89,,300.76,33.11,17.08,3.51,0,Prosciutto-wrapped Halibut With Sage Butter Sauce,None,None,None
11,1,1,0,2,141,,190.69,24.56,4.73,12.02,0,Indian-Spiced Halibut with Yogurt,None,None,None
14,0,2,0,2,145,"Chicken, Beef",323.91,32.63,17.92,8.29,0,Wild Striped Bass with Scallions and Herb Salad,None,None,None
14,1,0,1,1,102,,569.91,30.25,36.33,33.52,0,"Tilapia With Balsamic Butter Sauce, Thyme Mashed Potatoes, And",Potato,None,None
15,1,2,0,2,113,,373.14,18.84,10.63,52.07,0,"Winter Greens, Asiago, and Anchovy Pizza",Anchovy,None,None
15,1,0,0,1,158,,427.13,69.06,15.25,4.56,0,Pan- Seared Tilapia,None,None,None
8,1,3,0,3,75,"Peach, Beef",593.01,28.74,39.79,35.33,0,Pistachio-crusted Petrale Sole With Grapefruit-avocado Salad,None,None,None
6,1,2,0,2,76,"Walnut, Soybean, Peanut",431.93,37.18,20.69,25.29,0,Coconut Crusted Haddock,None,None,None
8,1,0,0,1,34,,498.6,35.06,20.24,46.19,0,Pan Fried Hake With Polenta And Wilted Baby Spinach Recipe,None,None,None
13,0,3,0,2,9,"Soybean, Crab",612.56,56.87,26.03,37.33,0,Bouillabaisse,None,None,None
16,0,2,0,2,47,,441.98,63.24,7.1,34.29,0,"Tuna, potato and green bean salad",Potato,None,None
9,0,1,1,1,70,"Peanut, Egg, Mackerel",111.36,22.08,1.65,1.0,0,Herbed Striped Bass,None,None,None
6,0,3,0,2,77,,567.89,16.81,27.74,64.37,0,"Spaghettini with Tomatoes, Anchovies and Almonds",Tomato,None,None
16,1,1,0,1,180,Squid,111.36,22.08,1.65,1.0,0,Herbed Striped Bass,None,None,None
6,1,3,1,2,34,"Soybean, Crab",893.88,42.22,51.09,65.43,0,Sea Bream with Artichokes and Caper Dressing,None,None,None
11,1,1,0,2,81,"Mackerel, Peach",245.91,26.94,8.84,14.2,0,Hearty Halibut Chowder,None,None,None
16,0,0,0,3,56,"Squid, Crab, Peach",401.35,12.82,26.78,32.92,0,Domestic Diva's Pan Seared Sea Bass With Tarragon Pesto & Chick,None,None,None
7,1,3,0,0,138,,608.9,57.88,22.87,41.0,0,Grilled Tuna Steaks With Onion Dill Butter,None,None,None
11,1,0,0,1,71,Walnut,409.85,34.43,23.78,13.46,0,Chilean Sea Bass,None,None,None
16,0,0,1,2,48,"Milk, Soybean, Pork",492.84,22.94,43.41,2.2,0,Corned Beef In Broth With Salsa Verde,Beef,None,None
14,1,0,1,2,168,"Squid, Sulfurous acid, Crab",444.42,26.79,22.37,37.25,0,Ceviche with Crispy Plantains,None,None,None
10,0,1,1,0,51,,308.9,36.68,8.36,10.1,0,Roasted Wild Striped Bass,None,None,None
8,1,1,1,2,13,"Tomato, Buckwheat, Beef",155.87,15.26,8.38,5.74,0,Lime Seviche,None,None,None
13,1,0,0,1,156,"Pine nut, Pork, Chicken",509.21,43.83,29.57,8.91,0,Tuscan Braised Short Ribs,None,None,None
9,0,0,0,1,156,"Shellfish, Peach, Beef",566.09,9.17,58.14,4.09,0,Roasted Radishes With Anchovies,None,None,None
7,0,0,0,0,67,"Peanut, Beef, Pork",451.15,28.7,34.23,5.55,0,Grilled Salmon with Habanero-Lime Butter,None,None,None
16,0,3,0,1,164,,632.31,15.13,43.71,47.09,0,Butternut Squash Tart With Anchovy Vinaigrette,Anchovy,None,None
9,0,3,1,0,58,"Wheat, Squid",528.57,6.98,36.34,35.7,0,Braised Veal Shank with Marjoram: Stinco di Vitello,None,None,None
6,0,0,0,1,15,"Walnut, Sulfurous acid, Shrimp",495.19,21.01,31.32,32.0,0,Red Snapper Gefilte Fish,Fish,None,None
8,1,0,1,0,151,Shrimp,425.6,38.56,12.18,41.96,0,Pan-Fried Snapper with Buttery Parsnip Puree,None,None,None
6,0,3,0,1,150,,683.1,43.52,36.55,44.04,0,Sea Bass Fillets with Parsley Sauce,None,None,None
7,1,3,0,0,82,,628.31,41.59,24.62,37.48,0,McDevitt's Miso-Marinated Sea Bass,None,None,None
10,1,0,1,1,33,Crab,519.14,53.92,19.17,38.73,0,Cauliflower Mushroom Leek Soup With Butter Fish,Fish,None,None
15,0,0,0,0,63,"Shrimp, Squid, Chicken",450.64,36.34,12.73,48.66,0,"Roasted Bass with Potatoes, Onions and Fennel",Potato,None,None
7,0,3,0,1,168,"Peanut, Milk, Sulfurous acid",573.24,39.88,27.1,43.48,0,Macadamia Nut Crusted Mahi Mahi,None,None,None
12,0,3,1,1,84,"Mackerel, Chicken",687.62,47.58,28.38,67.53,0,Saucy Fish Tacos,Fish,None,None
12,0,2,0,2,175,"Beef, Crab",419.95,24.4,21.28,25.84,0,Fried Eel,None,None,None
14,1,3,0,2,137,,682.96,20.13,49.68,42.51,0,Chopped Greek Salad,None,None,None
16,1,1,0,0,94,"Pork, Squid",312.02,23.73,8.26,35.84,0,Pan Bagnat,None,None,None
13,1,1,1,3,20,Tomato,236.63,35.57,8.14,5.19,0,Lemon Red Snapper with Herbed Butter,Lemon,None,None
8,1,0,0,0,51,"Beef, Pine nut, Soybean",528.69,28.21,33.88,29.15,0,"Slashed Sea Bass with Red Onions, Mushrooms, and New Potatoes",Potato,None,None
12,0,3,1,1,105,,647.03,41.01,33.65,47.36,0,Summer tray-baked salmon,None,None,None
11,0,0,0,3,135,,565.12,11.31,27.58,53.93,0,Baked Plaice With Pernod And Tomatoes,Tomato,None,None
10,0,0,0,3,133,"Chicken, Wheat, Beef",564.85,40.08,32.6,28.91,0,Halibut with Corn Pops and Basil Broth,None,None,None
15,0,0,0,1,49,,471.93,12.52,35.2,32.56,0,Grilled Radicchio And Romaine Chopped Salad,None,None,None
8,1,2,0,2,131,"Soybean, Beef, Crab",354.13,35.21,20.49,3.76,0,Grilled Salmon with Mustard-Wine Sauce,None,None,None
14,1,0,0,2,96,Pine nut,531.5,36.8,34.74,20.2,0,Ginger-Miso Striped Bass in Shiitake Mushroom Broth,None,None,None
12,1,1,1,3,66,,183.45,20.99,3.73,17.17,0,Pan-Seared Black Cod with Grape Salsa,None,None,None
15,1,2,1,1,100,"Peanut, Pine nut, Mackerel",340.89,25.86,13.58,28.78,0,Cod With Chorizo And Almond-green Bean Rice,Rice,None,None
12,1,3,0,0,51,Peanut,591.76,15.22,34.0,56.76,0,Pepper Pasta,None,None,None
14,0,0,0,2,13,"Shrimp, Pork, Wheat",501.52,29.76,12.47,41.32,0,Quick-Cured Sake Salmon with Quinoa,None,None,None
6,0,1,0,2,15,"Pork, Tomato",191.48,28.67,2.08,13.63,0,Miso-glazed Black Cod in Coconut Broth,None,None,None
6,1,1,1,0,39,Buckwheat,342.42,42.47,5.33,10.66,0,Baked Sea Bass With Ginger Ponzu Sauce,None,None,None
14,1,0,1,3,148,"Pork, Buckwheat",482.4,10.83,34.15,35.51,0,Artichoke Fritters with Green Goddess Dipping Sauce,None,None,None
